Property Name,Portfolio Manager ID,Property Type - Self-Selected,Gross Floor Area,month,normalized_monthly_usage
R.L. Clark Water Treatment Plant,35000841,Utilities / Infrastructure,401612,2024-11-01,9013.87
R.L. Clark Water Treatment Plant,35000841,Utilities / Infrastructure,401612,2024-12-01,15054.66
Maryvale Library,35000342,Education & Social Services,4421,2024-01-01,1672.05
Maryvale Library,35000342,Education & Social Services,4421,2024-02-01,1412.47
Maryvale Library,35000342,Education & Social Services,4421,2024-03-01,1071.18
Maryvale Library,35000342,Education & Social Services,4421,2024-04-01,410.5
Maryvale Library,35000342,Education & Social Services,4421,2024-05-01,133.84
Maryvale Library,35000342,Education & Social Services,4421,2024-06-01,69.55
Maryvale Library,35000342,Education & Social Services,4421,2024-07-01,24.62
Maryvale Library,35000342,Education & Social Services,4421,2024-08-01,45.62
Maryvale Library,35000342,Education & Social Services,4421,2024-09-01,775.09
Maryvale Library,35000342,Education & Social Services,4421,2024-10-01,1360.72
Maryvale Library,35000342,Education & Social Services,4421,2024-11-01,1232.04
Maryvale Library,35000342,Education & Social Services,4421,2024-12-01,1307.92
McGregor Park Library,35000343,Education & Social Services,7793,2024-01-01,1235.43
McGregor Park Library,35000343,Education & Social Services,7793,2024-02-01,1428.75
McGregor Park Library,35000343,Education & Social Services,7793,2024-03-01,1228.9
McGregor Park Library,35000343,Education & Social Services,7793,2024-04-01,434.6
McGregor Park Library,35000343,Education & Social Services,7793,2024-05-01,166.76
McGregor Park Library,35000343,Education & Social Services,7793,2024-06-01,68.84
McGregor Park Library,35000343,Education & Social Services,7793,2024-07-01,7.38
McGregor Park Library,35000343,Education & Social Services,7793,2024-08-01,62.300000000000004
McGregor Park Library,35000343,Education & Social Services,7793,2024-09-01,89.29
McGregor Park Library,35000343,Education & Social Services,7793,2024-10-01,359.43
McGregor Park Library,35000343,Education & Social Services,7793,2024-11-01,1078.24
McGregor Park Library,35000343,Education & Social Services,7793,2024-12-01,2052.91
Main Street Library,35000340,Education & Social Services,8664,2024-01-01,471.18
Main Street Library,35000340,Education & Social Services,8664,2024-02-01,453.83
Main Street Library,35000340,Education & Social Services,8664,2024-03-01,500.07000000000005
Main Street Library,35000340,Education & Social Services,8664,2024-04-01,273.19
Main Street Library,35000340,Education & Social Services,8664,2024-05-01,33.42
Main Street Library,35000340,Education & Social Services,8664,2024-06-01,20.48
Main Street Library,35000340,Education & Social Services,8664,2024-07-01,0.0
Main Street Library,35000340,Education & Social Services,8664,2024-08-01,4.69
Main Street Library,35000340,Education & Social Services,8664,2024-09-01,12.79
Main Street Library,35000340,Education & Social Services,8664,2024-10-01,202.49
Main Street Library,35000340,Education & Social Services,8664,2024-11-01,436.0
Main Street Library,35000340,Education & Social Services,8664,2024-12-01,1309.98
Maria A Shchuka Library,35000341,Education & Social Services,25475,2024-01-01,5168.38
Maria A Shchuka Library,35000341,Education & Social Services,25475,2024-02-01,11698.63
Maria A Shchuka Library,35000341,Education & Social Services,25475,2024-03-01,3769.4036666666666
Maria A Shchuka Library,35000341,Education & Social Services,25475,2024-04-01,6612.7
Maria A Shchuka Library,35000341,Education & Social Services,25475,2024-05-01,760.21
Maria A Shchuka Library,35000341,Education & Social Services,25475,2024-06-01,2021.38
Maria A Shchuka Library,35000341,Education & Social Services,25475,2024-07-01,604.18
Maria A Shchuka Library,35000341,Education & Social Services,25475,2024-08-01,676.8
Maria A Shchuka Library,35000341,Education & Social Services,25475,2024-09-01,544.46
Maria A Shchuka Library,35000341,Education & Social Services,25475,2024-10-01,2021.0399999999997
Maria A Shchuka Library,35000341,Education & Social Services,25475,2024-11-01,2766.68
Maria A Shchuka Library,35000341,Education & Social Services,25475,2024-12-01,8870.29
Locke Library,35000338,Education & Social Services,11647,2024-01-01,9694.98
Locke Library,35000338,Education & Social Services,11647,2024-02-01,2319.68
Locke Library,35000338,Education & Social Services,11647,2024-03-01,1459.03
Locke Library,35000338,Education & Social Services,11647,2024-04-01,566.88
Locke Library,35000338,Education & Social Services,11647,2024-05-01,0.0
Locke Library,35000338,Education & Social Services,11647,2024-06-01,0.0
Locke Library,35000338,Education & Social Services,11647,2024-07-01,0.0
Locke Library,35000338,Education & Social Services,11647,2024-08-01,0.0
Locke Library,35000338,Education & Social Services,11647,2024-09-01,0.0
Locke Library,35000338,Education & Social Services,11647,2024-10-01,993.9100000000001
Locke Library,35000338,Education & Social Services,11647,2024-11-01,5502.108
Locke Library,35000338,Education & Social Services,11647,2024-12-01,3448.55
Long Branch Library,35000339,Education & Social Services,6418,2024-01-01,2503.14
Long Branch Library,35000339,Education & Social Services,6418,2024-02-01,2044.51
Long Branch Library,35000339,Education & Social Services,6418,2024-03-01,1496.96
Long Branch Library,35000339,Education & Social Services,6418,2024-04-01,1146.32
Long Branch Library,35000339,Education & Social Services,6418,2024-05-01,207.11
Long Branch Library,35000339,Education & Social Services,6418,2024-06-01,83.16
Long Branch Library,35000339,Education & Social Services,6418,2024-07-01,63.010000000000005
Long Branch Library,35000339,Education & Social Services,6418,2024-08-01,15.19
Long Branch Library,35000339,Education & Social Services,6418,2024-09-01,16.44
Long Branch Library,35000339,Education & Social Services,6418,2024-10-01,903.63
Long Branch Library,35000339,Education & Social Services,6418,2024-11-01,1376.33
Long Branch Library,35000339,Education & Social Services,6418,2024-12-01,2499.73
Leaside Library,35000336,Education & Social Services,12000,2024-01-01,5954.14
Leaside Library,35000336,Education & Social Services,12000,2024-02-01,4338.61
Leaside Library,35000336,Education & Social Services,12000,2024-03-01,4401.46
Leaside Library,35000336,Education & Social Services,12000,2024-04-01,2189.93
Leaside Library,35000336,Education & Social Services,12000,2024-05-01,1213.21
Leaside Library,35000336,Education & Social Services,12000,2024-06-01,241.59000000000003
Leaside Library,35000336,Education & Social Services,12000,2024-07-01,319.68
Leaside Library,35000336,Education & Social Services,12000,2024-08-01,186.19
Leaside Library,35000336,Education & Social Services,12000,2024-09-01,178.48
Leaside Library,35000336,Education & Social Services,12000,2024-10-01,474.63
Leaside Library,35000336,Education & Social Services,12000,2024-11-01,2185.64
Leaside Library,35000336,Education & Social Services,12000,2024-12-01,4344.51
Lillian H Smith Library,35000337,Education & Social Services,38935,2024-01-01,17331.82
Lillian H Smith Library,35000337,Education & Social Services,38935,2024-02-01,3415.47
Lillian H Smith Library,35000337,Education & Social Services,38935,2024-03-01,3651.02
Lillian H Smith Library,35000337,Education & Social Services,38935,2024-04-01,3533.25
Lillian H Smith Library,35000337,Education & Social Services,38935,2024-05-01,3651.02
Lillian H Smith Library,35000337,Education & Social Services,38935,2024-06-01,3187.86
Lillian H Smith Library,35000337,Education & Social Services,38935,2024-07-01,82.0
Lillian H Smith Library,35000337,Education & Social Services,38935,2024-08-01,155.71
Lillian H Smith Library,35000337,Education & Social Services,38935,2024-09-01,1082.42
Lillian H Smith Library,35000337,Education & Social Services,38935,2024-10-01,3316.15
Lillian H Smith Library,35000337,Education & Social Services,38935,2024-11-01,14686.25
Lillian H Smith Library,35000337,Education & Social Services,38935,2024-12-01,14135.6
North York Central Library,35000350,Education & Social Services,168022,2024-01-01,29860.56
North York Central Library,35000350,Education & Social Services,168022,2024-02-01,22524.2
North York Central Library,35000350,Education & Social Services,168022,2024-03-01,21092.9
North York Central Library,35000350,Education & Social Services,168022,2024-04-01,12130.49
North York Central Library,35000350,Education & Social Services,168022,2024-05-01,3698.95
North York Central Library,35000350,Education & Social Services,168022,2024-06-01,1555.22
North York Central Library,35000350,Education & Social Services,168022,2024-07-01,1607.62
North York Central Library,35000350,Education & Social Services,168022,2024-08-01,1540.99
North York Central Library,35000350,Education & Social Services,168022,2024-09-01,1819.18
North York Central Library,35000350,Education & Social Services,168022,2024-10-01,8010.409999999999
North York Central Library,35000350,Education & Social Services,168022,2024-11-01,9322.48
North York Central Library,35000350,Education & Social Services,168022,2024-12-01,48364.19
Northern District Library,35000351,Education & Social Services,117452,2024-01-01,29101.35
Northern District Library,35000351,Education & Social Services,117452,2024-02-01,22247.3
Northern District Library,35000351,Education & Social Services,117452,2024-03-01,18365.0
Northern District Library,35000351,Education & Social Services,117452,2024-04-01,16487.0
Northern District Library,35000351,Education & Social Services,117452,2024-05-01,2595.61
Northern District Library,35000351,Education & Social Services,117452,2024-06-01,1205.39
Northern District Library,35000351,Education & Social Services,117452,2024-07-01,212.0
Northern District Library,35000351,Education & Social Services,117452,2024-08-01,819.0
Northern District Library,35000351,Education & Social Services,117452,2024-09-01,1204.73
Northern District Library,35000351,Education & Social Services,117452,2024-10-01,9996.37
Northern District Library,35000351,Education & Social Services,117452,2024-11-01,18576.77
Northern District Library,35000351,Education & Social Services,117452,2024-12-01,25865.18
New Toronto Library,35000348,Education & Social Services,9925,2024-01-01,2783.87
New Toronto Library,35000348,Education & Social Services,9925,2024-02-01,3308.89
New Toronto Library,35000348,Education & Social Services,9925,2024-03-01,2158.79
New Toronto Library,35000348,Education & Social Services,9925,2024-04-01,1244.42
New Toronto Library,35000348,Education & Social Services,9925,2024-05-01,745.81
New Toronto Library,35000348,Education & Social Services,9925,2024-06-01,685.24
New Toronto Library,35000348,Education & Social Services,9925,2024-07-01,315.6
New Toronto Library,35000348,Education & Social Services,9925,2024-08-01,267.88
New Toronto Library,35000348,Education & Social Services,9925,2024-09-01,159.04
New Toronto Library,35000348,Education & Social Services,9925,2024-10-01,1297.82
New Toronto Library,35000348,Education & Social Services,9925,2024-11-01,2035.27
New Toronto Library,35000348,Education & Social Services,9925,2024-12-01,2743.33
North York Admin Services,35000349,Education & Social Services,28000,2024-01-01,4533.25
North York Admin Services,35000349,Education & Social Services,28000,2024-02-01,3789.5300000000007
North York Admin Services,35000349,Education & Social Services,28000,2024-03-01,3821.44
North York Admin Services,35000349,Education & Social Services,28000,2024-04-01,1533.96
North York Admin Services,35000349,Education & Social Services,28000,2024-05-01,225.47
North York Admin Services,35000349,Education & Social Services,28000,2024-06-01,11.87
North York Admin Services,35000349,Education & Social Services,28000,2024-07-01,485.91
North York Admin Services,35000349,Education & Social Services,28000,2024-08-01,117.51
North York Admin Services,35000349,Education & Social Services,28000,2024-09-01,32.11
North York Admin Services,35000349,Education & Social Services,28000,2024-10-01,1615.78
North York Admin Services,35000349,Education & Social Services,28000,2024-11-01,1956.96
North York Admin Services,35000349,Education & Social Services,28000,2024-12-01,4483.82
Mount Dennis Library,35000346,Education & Social Services,11350,2024-01-01,1266.25
Mount Dennis Library,35000346,Education & Social Services,11350,2024-02-01,1503.13
Mount Dennis Library,35000346,Education & Social Services,11350,2024-03-01,301.84
Mount Dennis Library,35000346,Education & Social Services,11350,2024-04-01,334.87
Mount Dennis Library,35000346,Education & Social Services,11350,2024-05-01,19.1
Mount Dennis Library,35000346,Education & Social Services,11350,2024-06-01,47.73
Mount Dennis Library,35000346,Education & Social Services,11350,2024-07-01,65.11
Mount Dennis Library,35000346,Education & Social Services,11350,2024-08-01,67.17
Mount Dennis Library,35000346,Education & Social Services,11350,2024-09-01,62.61000000000001
Mount Dennis Library,35000346,Education & Social Services,11350,2024-10-01,422.7
Mount Dennis Library,35000346,Education & Social Services,11350,2024-11-01,179.01
Mount Dennis Library,35000346,Education & Social Services,11350,2024-12-01,1368.32
Mount Pleasant Library,35000347,Education & Social Services,5829,2024-01-01,1611.13
Mount Pleasant Library,35000347,Education & Social Services,5829,2024-02-01,1866.48
Mount Pleasant Library,35000347,Education & Social Services,5829,2024-03-01,2592.92
Mount Pleasant Library,35000347,Education & Social Services,5829,2024-04-01,379.51
Mount Pleasant Library,35000347,Education & Social Services,5829,2024-05-01,392.16
Mount Pleasant Library,35000347,Education & Social Services,5829,2024-06-01,379.51
Mount Pleasant Library,35000347,Education & Social Services,5829,2024-07-01,287.31
Mount Pleasant Library,35000347,Education & Social Services,5829,2024-08-01,26.82
Mount Pleasant Library,35000347,Education & Social Services,5829,2024-09-01,138.62
Mount Pleasant Library,35000347,Education & Social Services,5829,2024-10-01,494.31
Mount Pleasant Library,35000347,Education & Social Services,5829,2024-11-01,1006.6099999999999
Mount Pleasant Library,35000347,Education & Social Services,5829,2024-12-01,1420.99
Mimico Library,35000344,Education & Social Services,17469,2024-01-01,4897.0
Mimico Library,35000344,Education & Social Services,17469,2024-02-01,5543.79
Mimico Library,35000344,Education & Social Services,17469,2024-03-01,3930.75
Mimico Library,35000344,Education & Social Services,17469,2024-04-01,2614.88
Mimico Library,35000344,Education & Social Services,17469,2024-05-01,658.88
Mimico Library,35000344,Education & Social Services,17469,2024-06-01,58.07
Mimico Library,35000344,Education & Social Services,17469,2024-07-01,24.45
Mimico Library,35000344,Education & Social Services,17469,2024-08-01,6.44
Mimico Library,35000344,Education & Social Services,17469,2024-09-01,21.47
Mimico Library,35000344,Education & Social Services,17469,2024-10-01,1040.39
Mimico Library,35000344,Education & Social Services,17469,2024-11-01,2478.49
Mimico Library,35000344,Education & Social Services,17469,2024-12-01,3705.28
Morningside Library,35000345,Education & Social Services,7000,2024-01-01,1080.61
Morningside Library,35000345,Education & Social Services,7000,2024-02-01,951.88
Morningside Library,35000345,Education & Social Services,7000,2024-03-01,779.33
Morningside Library,35000345,Education & Social Services,7000,2024-04-01,476.85
Morningside Library,35000345,Education & Social Services,7000,2024-05-01,178.39
Morningside Library,35000345,Education & Social Services,7000,2024-06-01,1.45
Morningside Library,35000345,Education & Social Services,7000,2024-07-01,5.06
Morningside Library,35000345,Education & Social Services,7000,2024-08-01,3.61
Morningside Library,35000345,Education & Social Services,7000,2024-09-01,4.78
Morningside Library,35000345,Education & Social Services,7000,2024-10-01,163.15
Morningside Library,35000345,Education & Social Services,7000,2024-11-01,525.35
Morningside Library,35000345,Education & Social Services,7000,2024-12-01,746.31
Guildwood Library,35000326,Education & Social Services,3010,2024-01-01,305.75
Guildwood Library,35000326,Education & Social Services,3010,2024-02-01,187.12
Guildwood Library,35000326,Education & Social Services,3010,2024-03-01,134.36
Guildwood Library,35000326,Education & Social Services,3010,2024-04-01,72.52
Guildwood Library,35000326,Education & Social Services,3010,2024-05-01,3.81
Guildwood Library,35000326,Education & Social Services,3010,2024-06-01,1.51
Guildwood Library,35000326,Education & Social Services,3010,2024-07-01,2.2
Guildwood Library,35000326,Education & Social Services,3010,2024-08-01,2.44
Guildwood Library,35000326,Education & Social Services,3010,2024-09-01,3.3
Guildwood Library,35000326,Education & Social Services,3010,2024-10-01,160.96
Guildwood Library,35000326,Education & Social Services,3010,2024-11-01,322.99
Guildwood Library,35000326,Education & Social Services,3010,2024-12-01,480.77
High Park Library,35000327,Education & Social Services,8850,2024-01-01,3350.09
High Park Library,35000327,Education & Social Services,8850,2024-02-01,2764.12
High Park Library,35000327,Education & Social Services,8850,2024-03-01,2339.3
High Park Library,35000327,Education & Social Services,8850,2024-04-01,1068.62
High Park Library,35000327,Education & Social Services,8850,2024-05-01,42.27
High Park Library,35000327,Education & Social Services,8850,2024-06-01,0.0
High Park Library,35000327,Education & Social Services,8850,2024-07-01,0.0
High Park Library,35000327,Education & Social Services,8850,2024-08-01,0.0
High Park Library,35000327,Education & Social Services,8850,2024-09-01,0.75
High Park Library,35000327,Education & Social Services,8850,2024-10-01,852.01
High Park Library,35000327,Education & Social Services,8850,2024-11-01,1788.63
High Park Library,35000327,Education & Social Services,8850,2024-12-01,3087.41
Gerrard Ashdale Library,35000324,Education & Social Services,6504,2024-01-01,1425.67
Gerrard Ashdale Library,35000324,Education & Social Services,6504,2024-02-01,947.98
Gerrard Ashdale Library,35000324,Education & Social Services,6504,2024-03-01,744.6
Gerrard Ashdale Library,35000324,Education & Social Services,6504,2024-04-01,619.93
Gerrard Ashdale Library,35000324,Education & Social Services,6504,2024-05-01,140.82
Gerrard Ashdale Library,35000324,Education & Social Services,6504,2024-06-01,48.21
Gerrard Ashdale Library,35000324,Education & Social Services,6504,2024-07-01,13.48
Gerrard Ashdale Library,35000324,Education & Social Services,6504,2024-08-01,35.04
Gerrard Ashdale Library,35000324,Education & Social Services,6504,2024-09-01,22.86
Gerrard Ashdale Library,35000324,Education & Social Services,6504,2024-10-01,181.55
Gerrard Ashdale Library,35000324,Education & Social Services,6504,2024-11-01,747.02
Gerrard Ashdale Library,35000324,Education & Social Services,6504,2024-12-01,1310.85
Goldhawk Park Library,35000325,Education & Social Services,8000,2024-01-01,1524.46
Goldhawk Park Library,35000325,Education & Social Services,8000,2024-02-01,2328.09
Goldhawk Park Library,35000325,Education & Social Services,8000,2024-03-01,1894.04
Goldhawk Park Library,35000325,Education & Social Services,8000,2024-04-01,367.98
Goldhawk Park Library,35000325,Education & Social Services,8000,2024-05-01,29.51
Goldhawk Park Library,35000325,Education & Social Services,8000,2024-06-01,131.59
Goldhawk Park Library,35000325,Education & Social Services,8000,2024-07-01,148.38
Goldhawk Park Library,35000325,Education & Social Services,8000,2024-08-01,130.49
Goldhawk Park Library,35000325,Education & Social Services,8000,2024-09-01,115.27
Goldhawk Park Library,35000325,Education & Social Services,8000,2024-10-01,686.56
Goldhawk Park Library,35000325,Education & Social Services,8000,2024-11-01,1555.27
Goldhawk Park Library,35000325,Education & Social Services,8000,2024-12-01,2537.02
Fairview Mall Library,35000322,Education & Social Services,69458,2024-01-01,17131.52
Fairview Mall Library,35000322,Education & Social Services,69458,2024-02-01,9219.21
Fairview Mall Library,35000322,Education & Social Services,69458,2024-03-01,10783.7
Fairview Mall Library,35000322,Education & Social Services,69458,2024-04-01,3333.66
Fairview Mall Library,35000322,Education & Social Services,69458,2024-05-01,3444.78
Fairview Mall Library,35000322,Education & Social Services,69458,2024-06-01,3333.66
Fairview Mall Library,35000322,Education & Social Services,69458,2024-07-01,3444.78
Fairview Mall Library,35000322,Education & Social Services,69458,2024-08-01,3444.78
Fairview Mall Library,35000322,Education & Social Services,69458,2024-09-01,3333.66
Fairview Mall Library,35000322,Education & Social Services,69458,2024-10-01,3444.78
Fairview Mall Library,35000322,Education & Social Services,69458,2024-11-01,9014.71
Fairview Mall Library,35000322,Education & Social Services,69458,2024-12-01,23069.489999999998
Fort York Library,35000323,Education & Social Services,16008,2024-01-01,2061.42
Fort York Library,35000323,Education & Social Services,16008,2024-02-01,1801.93
Fort York Library,35000323,Education & Social Services,16008,2024-03-01,1605.64
Fort York Library,35000323,Education & Social Services,16008,2024-04-01,777.66
Fort York Library,35000323,Education & Social Services,16008,2024-05-01,139.91
Fort York Library,35000323,Education & Social Services,16008,2024-06-01,5.69
Fort York Library,35000323,Education & Social Services,16008,2024-07-01,0.0
Fort York Library,35000323,Education & Social Services,16008,2024-08-01,0.0
Fort York Library,35000323,Education & Social Services,16008,2024-09-01,4.8
Fort York Library,35000323,Education & Social Services,16008,2024-10-01,359.3
Fort York Library,35000323,Education & Social Services,16008,2024-11-01,1483.49
Fort York Library,35000323,Education & Social Services,16008,2024-12-01,2841.41
Elmbrook Park Library,35000320,Education & Social Services,3600,2024-01-01,409.18
Elmbrook Park Library,35000320,Education & Social Services,3600,2024-02-01,449.3
Elmbrook Park Library,35000320,Education & Social Services,3600,2024-03-01,193.89
Elmbrook Park Library,35000320,Education & Social Services,3600,2024-04-01,35.83
Elmbrook Park Library,35000320,Education & Social Services,3600,2024-05-01,37.03
Elmbrook Park Library,35000320,Education & Social Services,3600,2024-06-01,35.83
Elmbrook Park Library,35000320,Education & Social Services,3600,2024-07-01,37.03
Elmbrook Park Library,35000320,Education & Social Services,3600,2024-08-01,37.03
Elmbrook Park Library,35000320,Education & Social Services,3600,2024-09-01,35.83
Elmbrook Park Library,35000320,Education & Social Services,3600,2024-10-01,48.71
Elmbrook Park Library,35000320,Education & Social Services,3600,2024-11-01,56.44
Elmbrook Park Library,35000320,Education & Social Services,3600,2024-12-01,382.39
Evelyn Gregory Library,35000321,Education & Social Services,6200,2024-01-01,1826.32
Evelyn Gregory Library,35000321,Education & Social Services,6200,2024-02-01,1378.46
Evelyn Gregory Library,35000321,Education & Social Services,6200,2024-03-01,1512.68
Evelyn Gregory Library,35000321,Education & Social Services,6200,2024-04-01,930.12
Evelyn Gregory Library,35000321,Education & Social Services,6200,2024-05-01,185.49
Evelyn Gregory Library,35000321,Education & Social Services,6200,2024-06-01,214.63
Evelyn Gregory Library,35000321,Education & Social Services,6200,2024-07-01,75.31
Evelyn Gregory Library,35000321,Education & Social Services,6200,2024-08-01,93.59
Evelyn Gregory Library,35000321,Education & Social Services,6200,2024-09-01,76.91
Evelyn Gregory Library,35000321,Education & Social Services,6200,2024-10-01,690.63
Evelyn Gregory Library,35000321,Education & Social Services,6200,2024-11-01,1437.22
Evelyn Gregory Library,35000321,Education & Social Services,6200,2024-12-01,1760.24
Jones Library,35000334,Education & Social Services,3636,2024-01-01,2355.83
Jones Library,35000334,Education & Social Services,3636,2024-02-01,2838.45
Jones Library,35000334,Education & Social Services,3636,2024-03-01,1284.99
Jones Library,35000334,Education & Social Services,3636,2024-04-01,651.85
Jones Library,35000334,Education & Social Services,3636,2024-05-01,108.54
Jones Library,35000334,Education & Social Services,3636,2024-06-01,159.91
Jones Library,35000334,Education & Social Services,3636,2024-07-01,1.5
Jones Library,35000334,Education & Social Services,3636,2024-08-01,84.68
Jones Library,35000334,Education & Social Services,3636,2024-09-01,149.36
Jones Library,35000334,Education & Social Services,3636,2024-10-01,390.87
Jones Library,35000334,Education & Social Services,3636,2024-11-01,960.97
Jones Library,35000334,Education & Social Services,3636,2024-12-01,1417.46
Kennedy Eglinton Library,35000335,Education & Social Services,6713,2024-01-01,30.0
Kennedy Eglinton Library,35000335,Education & Social Services,6713,2024-02-01,46.71
Kennedy Eglinton Library,35000335,Education & Social Services,6713,2024-03-01,36.58
Kennedy Eglinton Library,35000335,Education & Social Services,6713,2024-04-01,8.72
Kennedy Eglinton Library,35000335,Education & Social Services,6713,2024-05-01,4.65
Kennedy Eglinton Library,35000335,Education & Social Services,6713,2024-06-01,3.5
Kennedy Eglinton Library,35000335,Education & Social Services,6713,2024-07-01,2.8093749999999997
Kennedy Eglinton Library,35000335,Education & Social Services,6713,2024-08-01,1.55
Kennedy Eglinton Library,35000335,Education & Social Services,6713,2024-09-01,1.5
Kennedy Eglinton Library,35000335,Education & Social Services,6713,2024-10-01,41.22
Kennedy Eglinton Library,35000335,Education & Social Services,6713,2024-11-01,47.2
Kennedy Eglinton Library,35000335,Education & Social Services,6713,2024-12-01,40.87
Jane & Dundas Library,35000332,Education & Social Services,11955,2024-01-01,3184.85
Jane & Dundas Library,35000332,Education & Social Services,11955,2024-02-01,3283.05
Jane & Dundas Library,35000332,Education & Social Services,11955,2024-03-01,1990.75
Jane & Dundas Library,35000332,Education & Social Services,11955,2024-04-01,1801.25
Jane & Dundas Library,35000332,Education & Social Services,11955,2024-05-01,373.85
Jane & Dundas Library,35000332,Education & Social Services,11955,2024-06-01,0.0
Jane & Dundas Library,35000332,Education & Social Services,11955,2024-07-01,0.75
Jane & Dundas Library,35000332,Education & Social Services,11955,2024-08-01,1.05
Jane & Dundas Library,35000332,Education & Social Services,11955,2024-09-01,45.29
Jane & Dundas Library,35000332,Education & Social Services,11955,2024-10-01,416.46
Jane & Dundas Library,35000332,Education & Social Services,11955,2024-11-01,1267.91
Jane & Dundas Library,35000332,Education & Social Services,11955,2024-12-01,2929.15
Jane Sheppard Library,35000333,Education & Social Services,7000,2024-01-01,714.2
Jane Sheppard Library,35000333,Education & Social Services,7000,2024-02-01,1491.77
Jane Sheppard Library,35000333,Education & Social Services,7000,2024-03-01,630.24
Jane Sheppard Library,35000333,Education & Social Services,7000,2024-04-01,1136.62
Jane Sheppard Library,35000333,Education & Social Services,7000,2024-05-01,90.18
Jane Sheppard Library,35000333,Education & Social Services,7000,2024-06-01,7.7299999999999995
Jane Sheppard Library,35000333,Education & Social Services,7000,2024-07-01,1.8
Jane Sheppard Library,35000333,Education & Social Services,7000,2024-08-01,0.0
Jane Sheppard Library,35000333,Education & Social Services,7000,2024-09-01,20.16
Jane Sheppard Library,35000333,Education & Social Services,7000,2024-10-01,87.6
Jane Sheppard Library,35000333,Education & Social Services,7000,2024-11-01,13.24
Jane Sheppard Library,35000333,Education & Social Services,7000,2024-12-01,846.9
Humber Bay Library,35000330,Education & Social Services,2400,2024-01-01,472.08
Humber Bay Library,35000330,Education & Social Services,2400,2024-02-01,447.43
Humber Bay Library,35000330,Education & Social Services,2400,2024-03-01,404.37
Humber Bay Library,35000330,Education & Social Services,2400,2024-04-01,231.85
Humber Bay Library,35000330,Education & Social Services,2400,2024-05-01,44.92
Humber Bay Library,35000330,Education & Social Services,2400,2024-06-01,5.87
Humber Bay Library,35000330,Education & Social Services,2400,2024-07-01,3.12
Humber Bay Library,35000330,Education & Social Services,2400,2024-08-01,1.55
Humber Bay Library,35000330,Education & Social Services,2400,2024-09-01,3.84
Humber Bay Library,35000330,Education & Social Services,2400,2024-10-01,96.72
Humber Bay Library,35000330,Education & Social Services,2400,2024-11-01,321.09
Humber Bay Library,35000330,Education & Social Services,2400,2024-12-01,334.85
Humber Summit Library,35000331,Education & Social Services,9040,2024-01-01,695.45
Humber Summit Library,35000331,Education & Social Services,9040,2024-02-01,283.8
Humber Summit Library,35000331,Education & Social Services,9040,2024-03-01,181.37
Humber Summit Library,35000331,Education & Social Services,9040,2024-04-01,15.020000000000001
Humber Summit Library,35000331,Education & Social Services,9040,2024-05-01,0.0
Humber Summit Library,35000331,Education & Social Services,9040,2024-06-01,0.0
Humber Summit Library,35000331,Education & Social Services,9040,2024-07-01,0.0
Humber Summit Library,35000331,Education & Social Services,9040,2024-08-01,0.0
Humber Summit Library,35000331,Education & Social Services,9040,2024-09-01,0.0
Humber Summit Library,35000331,Education & Social Services,9040,2024-10-01,0.0
Humber Summit Library,35000331,Education & Social Services,9040,2024-11-01,0.0
Humber Summit Library,35000331,Education & Social Services,9040,2024-12-01,0.0
Highland Creek Library,35000328,Education & Social Services,7000,2024-01-01,1845.95
Highland Creek Library,35000328,Education & Social Services,7000,2024-02-01,1370.32
Highland Creek Library,35000328,Education & Social Services,7000,2024-03-01,831.29
Highland Creek Library,35000328,Education & Social Services,7000,2024-04-01,289.35
Highland Creek Library,35000328,Education & Social Services,7000,2024-05-01,289.88
Highland Creek Library,35000328,Education & Social Services,7000,2024-06-01,15.740000000000002
Highland Creek Library,35000328,Education & Social Services,7000,2024-07-01,16.28
Highland Creek Library,35000328,Education & Social Services,7000,2024-08-01,16.86
Highland Creek Library,35000328,Education & Social Services,7000,2024-09-01,43.16
Highland Creek Library,35000328,Education & Social Services,7000,2024-10-01,204.84
Highland Creek Library,35000328,Education & Social Services,7000,2024-11-01,521.08
Highland Creek Library,35000328,Education & Social Services,7000,2024-12-01,1662.55
Hillcrest Library,35000329,Education & Social Services,7473,2024-01-01,4298.1
Hillcrest Library,35000329,Education & Social Services,7473,2024-02-01,2867.49
Hillcrest Library,35000329,Education & Social Services,7473,2024-03-01,2998.72
Hillcrest Library,35000329,Education & Social Services,7473,2024-04-01,1481.58
Hillcrest Library,35000329,Education & Social Services,7473,2024-05-01,249.56
Hillcrest Library,35000329,Education & Social Services,7473,2024-06-01,185.22
Hillcrest Library,35000329,Education & Social Services,7473,2024-07-01,156.23
Hillcrest Library,35000329,Education & Social Services,7473,2024-08-01,40.12
Hillcrest Library,35000329,Education & Social Services,7473,2024-09-01,135.36
Hillcrest Library,35000329,Education & Social Services,7473,2024-10-01,1056.48
Hillcrest Library,35000329,Education & Social Services,7473,2024-11-01,2044.8599999999997
Hillcrest Library,35000329,Education & Social Services,7473,2024-12-01,3538.52
Toronto Reference Library,35000374,Education & Social Services,434841,2024-01-01,71851.5
Toronto Reference Library,35000374,Education & Social Services,434841,2024-02-01,56255.96
Toronto Reference Library,35000374,Education & Social Services,434841,2024-03-01,49792.55
Toronto Reference Library,35000374,Education & Social Services,434841,2024-04-01,36716.05
Toronto Reference Library,35000374,Education & Social Services,434841,2024-05-01,3962.08
